date,year,month,day,etc_etId,etc_est,etr_agrimet,etr_etId,etr_est,etr_ce,etc_agrimet
8/20/15,2015,8,20,0.08,1.01026535,6.35,6.68,6.74,10.17,6.10
8/21/15,2015,8,21,0.09,1.266548276,8.13,8.28,8.44,11.01,7.62
8/22/15,2015,8,22,0.07,1.10294354,7.11,7.26,7.35,7.73,7.11
8/23/15,2015,8,23,0.06,1.125403881,7.37,7.39,7.50,7.99,7.37
8/24/15,2015,8,24,0.05,1.056772828,6.86,6.91,7.05,9.74,6.35
8/25/15,2015,8,25,0.06,1.184963226,7.62,7.75,7.90,8.22,7.11
8/26/15,2015,8,26,0.04,1.059201002,6.86,6.9,7.06,9.90,6.10
8/27/15,2015,8,27,0.04,1.12665081,7.11,7.38,7.51,8.24,6.86
8/28/15,2015,8,28,0.03,0.938057303,6.10,6.14,6.25,10.18,5.84
8/29/15,2015,8,29,0.03,1.052547097,6.60,6.87,7.02,10.60,6.10
8/30/15,2015,8,30,0.03,1.075307488,6.86,7.05,7.17,7.95,6.86
8/31/15,2015,8,31,0.02,0.929408848,6.10,6.13,6.20,8.04,6.35
9/1/15,2015,9,1,0.02,0.962106287,6.35,6.32,6.41,6.75,6.10
9/2/15,2015,9,2,0.02,1.062077284,6.86,6.95,7.08,10.74,6.10
9/3/15,2015,9,3,0.02,1.027064919,6.60,6.72,6.85,7.61,6.60
9/4/15,2015,9,4,0.01,0.803664804,5.08,5.27,5.36,6.66,5.33
9/5/15,2015,9,5,0.01,0.797423899,5.08,5.27,5.32,5.18,5.84
9/6/15,2015,9,6,0.01,0.672039151,4.32,4.44,4.48,5.32,4.57
9/7/15,2015,9,7,0.01,0.92744875,5.84,6.07,6.18,6.58,5.59
9/8/15,2015,9,8,0.01,0.912126482,5.84,5.98,6.08,8.91,5.33
9/9/15,2015,9,9,0.01,0.996811807,6.35,6.52,6.65,9.25,5.59
9/10/15,2015,9,10,0.01,1.079009295,6.86,6.99,7.19,9.58,5.84
9/11/15,2015,9,11,0.01,1.03420341,6.60,6.78,6.89,8.69,5.84
9/12/15,2015,9,12,0.01,1.168088794,7.37,7.57,7.79,10.82,6.60
9/13/15,2015,9,13,0.01,0.99949044,6.35,6.41,6.66,7.98,5.33
9/14/15,2015,9,14,0.25,0.706246972,4.57,4.54,4.71,6.80,4.06
9/15/15,2015,9,15,0.5,0.402486354,2.03,2.15,2.14,2.08,2.79
9/16/15,2015,9,16,1.58,0.945985377,3.30,3.42,3.43,2.77,3.81
9/17/15,2015,9,17,1.01,1.084413648,3.30,3.21,3.26,2.74,3.30
9/18/15,2015,9,18,0.71,0.89528662,3.30,3.48,3.47,3.66,3.56
9/19/15,2015,9,19,0.53,0.869612396,4.06,4.07,4.11,4.52,3.81
9/20/15,2015,9,20,0.45,1.029564381,5.59,5.57,5.73,5.17,4.57
9/21/15,2015,9,21,0.24,0.883854985,5.33,5.43,5.58,4.70,4.57
9/22/15,2015,9,22,0.19,0.950926602,6.10,6.05,6.23,6.35,5.08
9/23/15,2015,9,23,0.15,0.978413343,6.10,6.3,6.50,6.42,5.33
9/24/15,2015,9,24,0.14,1.014184475,6.60,6.48,6.76,8.10,5.59
9/25/15,2015,9,25,0.16,1.276422977,8.13,8.09,8.51,10.36,6.35
9/26/15,2015,9,26,0.12,1.105787754,7.11,7.02,7.37,8.61,5.59
9/27/15,2015,9,27,0.07,0.720180809,4.57,4.63,4.80,6.18,4.57
9/28/15,2015,9,28,0.06,0.683550715,4.32,4.4,4.56,5.61,4.32
9/29/15,2015,9,29,0.07,0.847941875,5.33,5.45,5.65,4.40,4.83
9/30/15,2015,9,30,0.06,0.745522499,4.83,4.73,4.97,5.72,3.56
10/1/15,2015,10,1,0.06,0.750632882,4.83,4.79,5.00,6.35,4.32
10/2/15,2015,10,2,0.32,0.303006142,1.02,1.16,1.27,1.52,1.52
10/3/15,2015,10,3,0.99,1.134010196,3.81,3.88,4.03,3.10,3.81
10/4/15,2015,10,4,0.7,1.265916348,4.83,4.77,4.97,4.19,4.57
10/5/15,2015,10,5,0.15,0.867836654,3.81,3.63,3.79,3.40,3.30
10/6/15,2015,10,6,0.19,0.702272773,3.30,3.15,3.28,3.64,2.79
10/7/15,2015,10,7,0.19,0.876786053,4.06,4.1,4.31,4.29,3.30
10/8/15,2015,10,8,0.14,0.892810404,4.57,4.4,4.65,5.39,3.56
10/9/15,2015,10,9,0.11,0.880869925,4.83,4.56,4.84,5.46,3.81
10/10/15,2015,10,10,0.14,1.255722523,6.86,6.83,7.20,7.60,5.33
10/11/15,2015,10,11,0.12,1.244373679,7.11,7.23,7.51,5.58,6.35
10/12/15,2015,10,12,0.04,0.924093783,5.59,5.49,5.78,6.28,4.83
10/13/15,2015,10,13,0.04,0.874470651,5.33,5.28,5.57,6.38,4.32
10/14/15,2015,10,14,0.06,0.782740891,4.83,4.78,5.05,6.80,3.81
10/15/15,2015,10,15,0.06,0.754319251,4.57,4.6,4.91,4.95,3.81
10/16/15,2015,10,16,0.07,1.011888862,6.35,6.24,6.62,7.31,5.08
10/17/15,2015,10,17,0.05,0.717210948,4.57,4.43,4.72,7.12,3.56
10/18/15,2015,10,18,0.02,0.241709292,1.52,1.51,1.60,2.29,1.52
10/19/15,2015,10,19,0.74,0.422458619,1.52,1.41,1.49,1.89,1.52
10/20/15,2015,10,20,0.6,0.38876906,1.27,1.24,1.30,0.95,1.27
10/21/15,2015,10,21,0.78,0.610502839,1.78,1.85,1.94,2.05,2.03
10/22/15,2015,10,22,0.77,0.734699309,2.29,2.31,2.46,2.47,2.29
10/23/15,2015,10,23,0.82,0.958681524,3.30,3.25,3.42,3.61,2.79
10/24/15,2015,10,24,0.44,0.746552408,2.79,2.66,2.90,3.82,2.03
10/25/15,2015,10,25,0.18,0.653042018,2.54,2.49,2.70,4.85,1.78
10/26/15,2015,10,26,0.28,0.741398513,3.05,3,3.23,4.24,2.54
10/27/15,2015,10,27,0.17,0.67743063,3.05,2.89,3.12,3.70,2.79
10/28/15,2015,10,28,0.06,0.420705616,2.03,1.88,2.04,3.33,1.78
10/29/15,2015,10,29,0.62,0.505639076,2.54,2.36,2.52,1.92,2.29
10/30/15,2015,10,30,0.35,0.534551978,1.78,1.66,1.77,2.16,1.27
10/31/15,2015,10,31,0.65,1.203213811,4.06,3.84,4.18,5.06,2.54
11/1/15,2015,11,1,0.66,0.828655899,3.05,2.93,3.20,3.04,1.78
11/2/15,2015,11,2,0.23,0.20828782,0.51,0.39,0.66,-0.10,0.76
11/3/15,2015,11,3,0.48,0.426820546,0.76,0.79,0.87,-1.38,1.27
11/4/15,2015,11,4,0.59,0.639971316,1.02,0.96,1.01,1.17,1.02
11/5/15,2015,11,5,0.83,1.48495698,2.29,2.29,2.44,2.28,2.03
11/6/15,2015,11,6,1.29,1.256002188,2.29,2.11,2.27,2.32,1.78
11/7/15,2015,11,7,1.13,1.022242308,2.03,1.86,2.01,2.36,1.52
11/8/15,2015,11,8,1.59,1.355377316,2.79,2.61,2.88,4.12,2.03
11/9/15,2015,11,9,0.75,0.563686848,1.27,1.23,1.33,2.41,0.76
11/10/15,2015,11,10,0.41,0.513158202,1.02,1.11,1.26,1.17,1.02
11/11/15,2015,11,11,1,1.144003987,2.79,2.7,2.93,2.51,2.29
11/12/15,2015,11,12,0.82,0.555176914,1.52,1.35,1.56,1.78,1.02
11/13/15,2015,11,13,0.51,0.657524705,1.78,1.67,1.94,2.21,1.27
11/14/15,2015,11,14,0.64,0.933501184,2.79,2.57,2.91,3.91,2.03
11/15/15,2015,11,15,0.51,0.983879209,3.30,2.99,3.32,4.30,2.03
11/16/15,2015,11,16,0.23,0.59526372,2.03,2.09,2.19,1.53,2.29
11/17/15,2015,11,17,0.28,0.677506506,2.54,2.47,2.62,3.83,1.78
11/18/15,2015,11,18,0.42,1.038504481,3.81,3.82,4.09,2.48,3.30
11/19/15,2015,11,19,0.34,0.268059492,1.02,0.97,1.15,2.46,0.51
11/20/15,2015,11,20,0.57,0.598814905,1.52,1.53,1.69,-0.21,1.52
11/21/15,2015,11,21,0.38,0.435535818,1.27,1.13,1.29,1.38,1.27
11/22/15,2015,11,22,0.53,0.650098979,1.78,1.8,2.00,1.84,1.52
11/23/15,2015,11,23,0.39,0.570090532,1.78,1.64,1.86,2.64,1.02
11/24/15,2015,11,24,0.32,0.539002657,1.78,1.67,1.84,3.13,0.76
11/25/15,2015,11,25,0.21,0.172789857,0.51,0.55,0.62,0.16,0.51
11/26/15,2015,11,26,0.07,0.104914851,0.25,0.18,0.25,-1.38,0.51
11/27/15,2015,11,27,0.11,0.187213555,0.25,0.3,0.40,-0.51,0.76
11/28/15,2015,11,28,0.11,0.179265007,0.25,0.29,0.39,-0.28,0.51
11/29/15,2015,11,29,0.1,0.168345839,0.25,0.27,0.37,-0.11,0.51
11/30/15,2015,11,30,0.08,0.134259135,0.25,0.22,0.30,-0.19,0.25
12/1/15,2015,12,1,0.2,0.277789652,0.51,0.51,0.62,0.31,0.25
12/2/15,2015,12,2,0.34,0.429783344,1.02,0.88,0.98,1.22,0.25
12/3/15,2015,12,3,0.56,0.681159616,1.52,1.44,1.57,1.63,0.76
12/4/15,2015,12,4,0.35,0.431710482,1.02,0.9,1.05,1.31,0.00
12/5/15,2015,12,5,0.24,0.318707377,0.76,0.62,0.80,0.55,0.51
12/6/15,2015,12,6,0.38,0.444982231,1.02,0.98,1.15,2.26,0.51
12/7/15,2015,12,7,0.38,0.484064281,1.02,0.98,1.29,1.75,0.51
12/8/15,2015,12,8,0.44,0.703889132,1.27,1.13,1.34,2.07,0.25
12/9/15,2015,12,9,0.83,1.182129383,2.03,2.1,2.37,1.92,1.27
12/10/15,2015,12,10,0.99,1.273578167,2.79,2.52,2.73,1.44,1.78
12/11/15,2015,12,11,0.23,0.410995603,0.76,0.59,0.80,0.94,0.76
12/12/15,2015,12,12,0.24,0.419743866,0.76,0.61,0.76,0.78,0.51
12/13/15,2015,12,13,0.7,1.117249131,1.78,1.76,2.05,1.55,1.02
12/14/15,2015,12,14,0.28,0.447925299,0.76,0.73,0.81,-0.01,1.02
12/15/15,2015,12,15,0.4,0.637207389,1.02,1.01,1.16,0.99,1.02
12/16/15,2015,12,16,0.49,0.69321537,1.27,1.22,1.32,0.84,1.02
12/17/15,2015,12,17,0.2,0.29707998,0.51,0.51,0.59,0.91,0.51
12/18/15,2015,12,18,0.13,0.27676785,0.51,0.32,0.50,1.11,0.25
12/19/15,2015,12,19,0.34,0.632105231,1.02,0.84,0.98,1.26,0.25
12/20/15,2015,12,20,0.17,0.440502971,0.51,0.43,0.63,0.50,0.25
12/21/15,2015,12,21,0.44,0.912576377,1.02,1.1,1.30,1.27,0.51
12/22/15,2015,12,22,0.11,0.305932075,0.25,0.28,0.37,-0.01,0.25
12/23/15,2015,12,23,0.34,0.93464458,1.02,0.85,1.02,0.39,1.02
12/24/15,2015,12,24,0.21,0.562857509,0.51,0.52,0.61,0.50,0.51
12/25/15,2015,12,25,0.09,0.281274378,0.25,0.22,0.30,0.02,0.51
12/26/15,2015,12,26,0.02,0.148693442,0.00,0.06,0.16,0.23,0.25
12/27/15,2015,12,27,0.21,0.533777475,0.51,0.52,0.58,0.22,0.76
12/28/15,2015,12,28,0.14,0.383853137,0.25,0.33,0.43,0.10,0.25
12/29/15,2015,12,29,0.06,0.220402703,0.25,0.15,0.24,0.21,0.00
12/30/15,2015,12,30,0.09,0.306720823,0.25,0.21,0.33,0.08,0.25
12/31/15,2015,12,31,0.21,0.568103611,0.51,0.51,0.61,-0.14,0.51
1/1/16,2016,1,1,0.22,0.527329087,0.51,0.52,0.58,0.15,0.51
1/2/16,2016,1,2,0.32,0.741464496,0.76,0.75,0.84,1.10,0.51
1/3/16,2016,1,3,0.48,1.108482718,1.27,1.15,1.30,1.45,0.25
1/4/16,2016,1,4,0.36,0.782251418,1.02,0.87,0.97,1.51,0.00
1/5/16,2016,1,5,0.17,0.448780596,0.51,0.42,0.57,1.00,0.00
1/6/16,2016,1,6,0.12,0.338050723,0.25,0.3,0.44,0.79,0.00
1/7/16,2016,1,7,0.04,0.210712641,0.00,0.09,0.27,0.57,0.25
1/8/16,2016,1,8,0.1,0.254294842,0.25,0.24,0.33,0.84,0.25
1/9/16,2016,1,9,0.22,0.583265424,0.76,0.53,0.76,0.95,0.51
1/10/16,2016,1,10,0.05,0.14192386,0.25,0.12,0.19,0.60,0.25
1/11/16,2016,1,11,0.15,0.383595407,0.51,0.37,0.52,1.02,0.51
1/12/16,2016,1,12,0.34,0.710206091,1.02,0.85,0.98,1.30,0.76
1/13/16,2016,1,13,0.51,0.972218096,1.27,1.28,1.40,1.53,0.51
1/14/16,2016,1,14,0.38,0.754012048,1.02,0.96,1.14,1.40,0.51
1/15/16,2016,1,15,0.09,0.238194823,0.25,0.22,0.32,0.82,0.25
1/16/16,2016,1,16,0.13,0.3500579,0.51,0.34,0.42,0.98,0.25
1/17/16,2016,1,17,0.15,0.441510379,0.51,0.37,0.48,0.95,0.25
1/18/16,2016,1,18,0.16,0.504491746,0.51,0.42,0.56,0.90,0.25
1/19/16,2016,1,19,0.25,0.736663043,0.76,0.65,0.75,1.20,0.51
1/20/16,2016,1,20,0.47,1.343109488,1.27,1.21,1.39,1.29,1.02
1/21/16,2016,1,21,0.31,0.945754468,0.76,0.81,0.95,1.52,1.02
1/22/16,2016,1,22,0.39,1.070798516,1.02,1.01,1.12,1.46,0.76
1/23/16,2016,1,23,0.19,0.54138726,0.51,0.5,0.60,1.29,0.25
1/24/16,2016,1,24,0.34,0.926206112,1.02,0.9,1.03,1.06,0.76
1/25/16,2016,1,25,0.26,0.718127072,0.76,0.67,0.84,1.15,0.76
1/26/16,2016,1,26,0.21,0.543168306,0.51,0.56,0.66,1.06,0.51
1/27/16,2016,1,27,0.28,0.696403623,0.76,0.75,0.86,1.36,0.76
1/28/16,2016,1,28,0.24,0.580799758,0.76,0.63,0.75,1.07,0.76
1/29/16,2016,1,29,0.23,0.692676425,0.51,0.61,0.77,1.33,0.00
1/30/16,2016,1,30,0.23,0.709491253,0.76,0.61,0.71,0.43,0.76
1/31/16,2016,1,31,0.2,0.62457633,0.51,0.54,0.62,0.43,0.76
2/1/16,2016,2,1,0.25,0.722228765,0.76,0.66,0.72,1.42,0.76
2/2/16,2016,2,2,0.32,0.946568787,1.02,0.86,0.95,1.93,0.76
2/3/16,2016,2,3,0.28,0.878987908,0.76,0.79,0.88,2.63,0.76
2/4/16,2016,2,4,0.14,0.447458386,0.51,0.39,0.45,3.08,0.25
2/5/16,2016,2,5,0.15,0.490605623,0.51,0.41,0.49,2.77,0.51
2/6/16,2016,2,6,0.43,1.282469034,1.27,1.17,1.28,2.50,0.76
2/7/16,2016,2,7,0.25,0.79327482,0.76,0.69,0.81,1.78,0.76
2/8/16,2016,2,8,0.1,0.304754317,0.25,0.28,0.32,2.42,0.76
2/9/16,2016,2,9,0.27,0.751867652,0.76,0.75,0.81,3.85,1.02
2/10/16,2016,2,10,0.24,0.681918025,0.76,0.68,0.76,2.63,0.76
2/11/16,2016,2,11,0.21,0.56625241,0.51,0.59,0.65,1.26,0.76
2/12/16,2016,2,12,0.25,0.640678942,0.76,0.69,0.76,0.70,0.76
2/13/16,2016,2,13,0.52,1.29706192,1.52,1.46,1.58,1.21,1.02
2/14/16,2016,2,14,0.16,0.375824094,0.51,0.46,0.49,1.25,0.25
2/15/16,2016,2,15,1.05,2.729668379,3.05,2.97,3.15,1.73,1.78
2/16/16,2016,2,16,0.8,1.88170445,2.29,2.28,2.49,2.48,1.52
2/17/16,2016,2,17,0.79,1.660855532,2.29,2.25,2.45,1.99,1.52
2/18/16,2016,2,18,1.48,2.698319912,4.32,4.23,4.39,4.02,3.30
2/19/16,2016,2,19,1.45,2.504165649,4.32,4.16,4.38,3.28,3.05
2/20/16,2016,2,20,0.88,1.279852748,2.54,2.53,2.67,3.63,2.29
2/21/16,2016,2,21,0.72,0.959183872,2.03,2.07,2.20,3.02,1.78
2/22/16,2016,2,22,0.9,1.096651196,2.54,2.61,2.72,2.52,2.29
2/23/16,2016,2,23,0.75,0.840955496,2.29,2.22,2.28,1.13,2.03
2/24/16,2016,2,24,0.48,0.779650688,2.29,2.16,2.26,0.52,1.78
2/25/16,2016,2,25,0.52,0.991300285,3.05,2.93,3.08,0.44,2.29
2/26/16,2016,2,26,0.45,0.998337448,3.30,3.24,3.38,0.90,2.29
2/27/16,2016,2,27,0.33,0.817320108,2.79,2.9,3.01,-0.13,2.03
2/28/16,2016,2,28,0.32,0.796274304,3.05,2.99,3.15,0.86,2.03
2/29/16,2016,2,29,0.48,1.059364319,4.32,4.31,4.48,1.58,3.30
3/1/16,2016,3,1,0.31,0.754417539,3.30,3.31,3.47,3.84,2.29
3/2/16,2016,3,2,0.42,0.931303144,4.32,4.32,4.53,4.16,3.05
3/3/16,2016,3,3,0.31,0.741848111,3.81,3.66,3.84,3.52,2.54
3/4/16,2016,3,4,0.35,0.798742354,4.06,4.13,4.32,5.19,3.05
3/5/16,2016,3,5,0.34,0.768598974,4.32,4.14,4.34,4.48,2.79
3/6/16,2016,3,6,2.37,0.517355025,2.79,2.79,3.02,2.70,2.03
3/7/16,2016,3,7,1.04,0.783364415,2.29,2.26,2.32,2.57,2.29
3/8/16,2016,3,8,1.05,0.743332505,2.29,2.3,2.36,2.53,2.29
3/9/16,2016,3,9,1.02,0.879801869,2.29,2.24,2.29,3.16,1.78
3/10/16,2016,3,10,1.47,1.427149534,3.30,3.22,3.36,4.50,1.52
3/11/16,2016,3,11,1.04,0.921758175,2.29,2.29,2.36,3.34,1.52
3/12/16,2016,3,12,1.79,1.948090672,4.06,3.95,4.08,4.26,3.05
3/13/16,2016,3,13,0.53,0.508354425,1.02,1.18,1.22,1.93,1.02
3/14/16,2016,3,14,1.17,1.45355618,2.54,2.6,2.65,2.38,2.54
3/15/16,2016,3,15,0.97,1.387619972,2.03,2.15,2.18,2.62,2.29
3/16/16,2016,3,16,1.84,1.362847447,2.03,2.17,2.18,2.41,2.03
3/17/16,2016,3,17,1.39,1.815594554,3.05,3.1,3.14,2.81,2.79
3/18/16,2016,3,18,1.67,1.956777453,3.56,3.74,3.77,2.90,3.30
3/19/16,2016,3,19,4.83,2.66009593,5.59,5.68,5.81,5.26,4.83
3/20/16,2016,3,20,6.08,2.943122864,7.62,7.47,7.71,6.93,5.33
3/21/16,2016,3,21,0.98,0.66044718,2.03,2.09,2.11,2.00,1.52
3/22/16,2016,3,22,1.48,1.092612147,3.30,3.45,3.49,3.38,3.56
3/23/16,2016,3,23,0.85,1.322546124,4.32,4.43,4.47,4.16,4.32
3/24/16,2016,3,24,0.76,1.139312148,4.06,4.01,4.11,4.41,3.05
3/25/16,2016,3,25,1.75,1.099318504,3.81,3.94,3.99,2.92,3.81
3/26/16,2016,3,26,1.01,0.891492844,2.79,2.74,2.72,2.86,2.79
3/27/16,2016,3,27,1.39,1.116578937,3.56,3.47,3.55,3.30,2.54
3/28/16,2016,3,28,0.46,0.907788217,2.54,2.6,2.61,2.53,2.29
3/29/16,2016,3,29,1.09,0.420905292,1.27,1.28,1.26,1.24,1.52
3/30/16,2016,3,30,1.37,1.493444204,3.05,3.16,3.14,3.01,2.79
3/31/16,2016,3,31,1.7,1.750780702,3.81,3.94,3.96,4.18,3.05
4/1/16,2016,4,1,4.65,2.014642239,4.83,4.9,4.94,4.28,3.81
4/2/16,2016,4,2,2.87,1.633154035,4.32,4.46,4.48,4.70,3.56
4/3/16,2016,4,3,2.49,1.751164794,5.08,5.07,5.14,4.88,3.81
4/4/16,2016,4,4,2.52,1.428969741,4.32,4.3,4.41,5.54,3.30
4/5/16,2016,4,5,2.54,2.168072462,5.33,5.35,5.40,4.88,5.33
4/6/16,2016,4,6,2.78,2.586537838,6.86,6.92,7.05,6.36,5.59
4/7/16,2016,4,7,2.15,2.127960443,6.10,6.18,6.24,6.87,4.83
4/8/16,2016,4,8,1.44,2.864192963,8.13,8.27,8.49,8.57,5.84
4/9/16,2016,4,9,1.62,2.290994406,6.60,6.59,6.75,5.11,4.83
4/10/16,2016,4,10,1.8,2.162120342,4.83,5.05,5.10,4.41,4.32
4/11/16,2016,4,11,1.85,2.944311857,5.59,5.69,5.73,5.60,4.83
4/12/16,2016,4,12,3.2,2.271743059,4.57,4.59,4.67,5.75,3.81
4/13/16,2016,4,13,2.35,1.920237899,3.56,3.63,3.61,3.30,3.81
4/14/16,2016,4,14,2.92,2.786751032,4.83,4.99,5.03,4.37,4.83
4/15/16,2016,4,15,2.48,2.536514759,4.57,4.75,4.79,4.54,4.83
4/16/16,2016,4,16,2.24,2.354238272,4.57,4.61,4.59,4.64,4.32
4/17/16,2016,4,17,2.89,3.095922947,5.84,6.14,6.16,5.82,5.08
4/18/16,2016,4,18,2.65,2.887913227,5.59,5.81,5.84,5.70,4.83
4/19/16,2016,4,19,2.89,3.155533791,6.10,6.36,6.40,6.01,5.08
4/20/16,2016,4,20,3.03,3.266073942,6.35,6.55,6.60,6.72,5.33
4/21/16,2016,4,21,4.76,5.137399197,9.91,10,10.22,11.28,7.37
4/22/16,2016,4,22,4.99,5.349126816,9.91,10.1,10.43,9.41,6.86
4/23/16,2016,4,23,1.12,1.000261188,1.52,1.65,1.90,2.09,2.29
4/24/16,2016,4,24,3.3,2.953044415,4.83,4.9,4.91,4.66,5.33
4/25/16,2016,4,25,0.66,0.535315514,0.76,0.66,0.90,2.41,1.27
4/26/16,2016,4,26,4.65,3.246366501,4.57,4.65,4.69,4.30,4.32
4/27/16,2016,4,27,1.63,2.250184536,3.30,3.35,3.34,3.58,3.05
4/28/16,2016,4,28,3.91,2.671765804,3.81,3.91,3.86,4.57,3.81
4/29/16,2016,4,29,5.2,3.647856236,5.08,5.2,5.20,5.13,4.83
4/30/16,2016,4,30,3.42,2.718342066,3.81,3.97,3.95,4.45,3.81
5/1/16,2016,5,1,4.4,3.697855473,5.33,5.46,5.43,5.79,5.08
5/2/16,2016,5,2,4.04,3.683643103,5.33,5.45,5.38,6.79,5.08
5/3/16,2016,5,3,4.58,4.364556789,6.10,6.33,6.30,7.95,5.59
5/4/16,2016,5,4,5.22,5.143126488,6.86,7.16,7.23,9.09,5.84
5/5/16,2016,5,5,4.88,4.85863781,6.35,6.49,6.57,8.69,5.33
5/6/16,2016,5,6,4.26,4.304571152,4.32,4.26,4.30,5.41,3.81
5/7/16,2016,5,7,3.12,3.042369366,3.05,3.12,3.04,4.16,3.30
5/8/16,2016,5,8,5.29,5.310412884,5.08,5.29,5.31,6.60,4.83
5/9/16,2016,5,9,7.6,7.654293537,7.37,7.6,7.65,5.47,7.87
5/10/16,2016,5,10,4.87,4.95025301,4.83,4.95,4.95,4.78,5.08
5/11/16,2016,5,11,4.86,4.950900078,4.83,5.07,4.95,5.27,5.33
5/12/16,2016,5,12,6.25,6.558132172,6.35,6.58,6.56,7.47,5.84
5/13/16,2016,5,13,6.89,7.232074261,6.86,7.22,7.23,8.97,6.10
5/14/16,2016,5,14,7.5,7.855449677,7.62,7.74,7.86,9.42,6.60
5/15/16,2016,5,15,5.56,5.616894722,5.59,5.65,5.61,4.86,6.10
5/16/16,2016,5,16,4.9,5.017298222,4.83,4.99,4.98,5.42,5.33
5/17/16,2016,5,17,5.14,5.194857597,5.08,5.22,5.13,6.02,5.08
5/18/16,2016,5,18,7.09,7.281855583,6.86,7.16,7.15,7.25,6.35
5/19/16,2016,5,19,4.47,4.582294464,4.32,4.4,4.47,5.08,4.06
5/20/16,2016,5,20,0.71,0.859042525,0.51,0.68,0.83,1.67,1.27
5/21/16,2016,5,21,3.29,3.214720249,3.05,3.15,3.10,3.38,3.56
5/22/16,2016,5,22,4.15,4.019552231,3.81,3.96,3.87,4.36,4.32
5/23/16,2016,5,23,5.31,5.13809824,4.83,5.04,4.93,4.50,5.08
5/24/16,2016,5,24,5.24,5.111462116,4.83,4.95,4.88,5.58,4.83
5/25/16,2016,5,25,6.32,6.230306149,5.84,5.97,5.92,5.73,5.59
5/26/16,2016,5,26,7.12,7.111819744,6.60,6.77,6.72,7.11,6.60
5/27/16,2016,5,27,7.56,7.640982628,6.86,7.21,7.18,6.34,7.11
5/28/16,2016,5,28,7.43,7.605998516,6.86,7.13,7.11,6.91,7.11
5/29/16,2016,5,29,6.42,6.620060921,5.84,6.19,6.16,6.97,6.10
5/30/16,2016,5,30,9.09,9.547013283,8.64,8.78,8.84,8.49,8.38
5/31/16,2016,5,31,7.68,8.005835533,7.11,7.44,7.41,7.33,7.37
6/1/16,2016,6,1,7.69,8.034054756,7.11,7.45,7.44,7.65,7.37
6/2/16,2016,6,2,9.99,10.6262989,9.40,9.69,9.84,9.40,8.38
6/3/16,2016,6,3,9.31,9.805220604,8.64,9.03,9.08,9.01,8.38
6/4/16,2016,6,4,8.66,8.648411751,7.62,8.02,8.01,6.52,7.87
6/5/16,2016,6,5,9.96,10.04971504,8.89,9.22,9.31,8.97,8.64
6/6/16,2016,6,6,9.17,9.34368515,8.38,8.49,8.65,8.86,7.87
6/7/16,2016,6,7,9.08,9.259340286,8.13,8.55,8.57,9.63,8.13
6/8/16,2016,6,8,7.69,7.892726898,7.11,7.34,7.31,10.11,7.37
6/9/16,2016,6,9,9.17,9.548816681,8.38,8.81,8.84,9.60,8.64
6/10/16,2016,6,10,7.93,8.328856468,7.37,7.66,7.71,9.11,7.87
6/11/16,2016,6,11,6.69,7.131120205,6.35,6.47,6.60,6.51,7.11
6/12/16,2016,6,12,6.03,6.266031742,5.59,5.84,5.80,5.79,6.60
6/13/16,2016,6,13,6.24,6.473918438,5.84,6.05,5.99,7.50,6.10
6/14/16,2016,6,14,6.9,7.256812572,6.35,6.69,6.72,6.96,6.86
6/15/16,2016,6,15,6.49,6.842833519,6.10,6.3,6.34,4.88,6.60
6/16/16,2016,6,16,6.63,6.881499767,6.10,6.43,6.37,6.25,7.11
6/17/16,2016,6,17,8.01,8.371793747,7.37,7.77,7.75,8.35,7.87
6/18/16,2016,6,18,9.75,10.33312893,9.14,9.46,9.57,9.63,8.89
6/19/16,2016,6,19,8.85,9.324791908,8.38,8.59,8.63,8.17,8.64
6/20/16,2016,6,20,8.44,8.924875259,8.13,8.19,8.26,10.85,8.13
6/21/16,2016,6,21,10.61,11.22470665,9.91,10.3,10.39,10.57,9.65
6/22/16,2016,6,22,8.86,8.864523888,7.87,8.21,8.21,7.82,8.64
6/23/16,2016,6,23,11.02,11.15205574,9.65,10.2,10.33,12.11,9.65
6/24/16,2016,6,24,9.86,10.07294941,8.89,9.27,9.33,8.87,9.65
6/25/16,2016,6,25,7.81,8.019822121,7.11,7.48,7.43,7.14,8.38
6/26/16,2016,6,26,8,8.324888229,7.37,7.76,7.71,6.15,8.13
6/27/16,2016,6,27,8.65,9.144965172,8.13,8.47,8.47,11.75,8.13
6/28/16,2016,6,28,9.58,10.31974888,9.14,9.48,9.56,10.44,9.14
6/29/16,2016,6,29,7.9,8.53674984,7.62,7.92,7.90,9.09,7.87
6/30/16,2016,6,30,7.63,8.394248962,7.62,7.7,7.77,8.62,7.87
7/1/16,2016,7,1,7.25,7.941616058,7.11,7.42,7.35,9.06,7.87
7/2/16,2016,7,2,8.93,10.13473225,8.89,9.32,9.38,10.80,9.14
7/3/16,2016,7,3,8.78,10.0434761,9.14,9.44,9.52,10.86,9.14
7/4/16,2016,7,4,7.91,9.123740196,8.38,8.71,8.79,9.84,8.89
7/5/16,2016,7,5,6.59,7.664757252,7.11,7.42,7.49,8.95,8.13
7/6/16,2016,7,6,6.74,8.065407753,7.62,7.91,7.97,8.14,8.38
7/7/16,2016,7,7,5.99,7.479000568,7.11,7.52,7.48,7.18,7.87
7/8/16,2016,7,8,5.59,7.421816349,7.37,7.58,7.57,9.45,7.37
